"infect","read.amt","pre.readf1","pre.readf2","pre.readf3","pre.readf4","pre.readf5","pre.readf6","post.readf1","post.readf2","post.readf3","post.readf4","post.readf5","post.readf6","stress.1","stress.2","stress.3","stress.4","stress.5","stu.engage.1","stu.engage.2","stu.engage.3","stu.engage.4","stu.itcap","learn.per1","learn.per2","gpax.y1","gpax.y2","gender","t.exp","t.itcap","climate.pro.1","climate.pro.2","climate.pro.3","climate.pro.4","climate.pro.5","climate.pro.6","t.mode","location","internet","it.equip"
2,"2","1","4","4","2","1","4","1","4","4","3","3","4","3","2","4","3","1","5","4","3","5","3",13.8,16.3,3.22,3.19,1,1,"1","1","1","1","1","1","1","1","เหนือ",2,2
2,"3","4","4","4","2","1","4","1","4","4","4","1","4","4","3","4","4","3","3","3","3","2","2",14.3,4.9,3.19,2.26,2,3,"1","5","4","5","3","4","4","1","เหนือ",1,0
2,"2","3","4","4","1","1","4","1","4","4","4","1","4","3","2","3","2","1","5","4","5","5","3",15,19.62,2.83,2.78,2,2,"2","5","5","5","5","5","5","1","เหนือ",1,2
2,"3","4","4","4","1","1","4","1","3","4","4","1","4","3","1","3","2","1","5","5","5","5","3",11.1,17.46,2.7,2.64,1,3,"1","1","1","1","1","1","1","1","เหนือ",1,1
2,"2","2","4","4","1","1","4","1","4","4","4","1","4","3","2","3","2","2","5","5","5","5","3",9.3,19.43,2.45,2.42,1,2,"3","4","5","3","4","4","5","1","เหนือ",2,1
2,"2","1","4","3","1","1","2","1","3","4","3","1","3","1","1","1","1","1","5","5","5","5","3",5.1,19.83,2.08,2.04,2,3,"1","1","2","3","3","1","1","1","เหนือ",1,3
2,"3","4","2","4","1","1","4","1","4","4","3","1","4","4","2","3","3","2","4","4","4","5","3",12.8,9.65,3.11,2.51,2,1,"2","3","2","3","4","3","2","1","เหนือ",1,2
2,"3","4","3","4","1","1","4","1","4","4","2","2","4","2","2","2","1","1","5","5","5","5","3",9.5,19.83,2.73,2.6,2,1,"1","1","1","2","1","1","1","1","เหนือ",1,1
1,"3","1","4","4","1","1","4","2","1","4","4","1","4","4","5","4","5","4","2","1","1","2","1",10.8,0.67,2.79,1.54,2,1,"1","1","1","1","1","1","1","1","เหนือ",2,0
2,"3","2","3","4","1","1","1","1","1","4","4","1","3","3","2","3","2","1","5","4","4","3","3",14.9,17.3,3.12,2.9,1,3,"2","3","1","2","2","2","1","1","เหนือ",2,2
2,"3","1","2","1","4","1","2","1","2","4","4","1","4","4","2","4","4","3","5","3","3","4","2",14.9,7.22,3.16,2.39,2,2,"3","5","2","3","4","4","5","1","เหนือ",2,1
2,"3","3","2","4","1","1","4","1","4","4","4","1","4","4","2","3","2","3","3","3","3","5","3",11.3,6.79,2.4,1.61,1,1,"3","1","1","1","1","1","1","1","เหนือ",2,1
2,"2","3","3","4","1","1","4","1","3","4","3","1","4","3","2","4","3","3","5","5","4","5","3",14.7,6.36,3.36,2.27,2,2,"2","4","3","3","4","5","5","1","เหนือ",1,1
2,"1","1","1","4","1","1","1","1","1","4","3","1","2","1","1","1","1","1","5","5","5","5","3",16.1,19.97,3.03,3,2,1,"3","3","3","3","2","2","1","1","เหนือ",1,1
2,"3","3","4","4","4","1","4","1","3","4","4","1","4","5","5","5","5","5","3","3","3","2","1",9.3,0.77,2.71,1.39,2,2,"1","1","2","3","1","2","1","1","เหนือ",2,2
2,"2","2","4","3","4","1","4","2","2","4","4","1","4","4","3","4","3","3","5","4","4","5","3",13.2,10.26,3.07,2.51,2,2,"3","5","5","5","5","5","5","1","เหนือ",2,3
2,"3","4","4","4","4","1","4","1","4","4","4","1","4","4","2","3","3","3","5","5","5","5","3",14.7,17.97,3,2.89,1,3,"2","1","1","1","1","1","1","1","เหนือ",1,1
1,"3","1","1","4","4","1","1","1","4","2","4","1","4","5","4","5","5","3","3","2","2","3","1",13.3,3.81,3,1.94,1,2,"1","1","1","1","2","1","1","1","เหนือ",1,1
2,"3","1","3","1","2","1","2","1","4","4","2","1","4","3","2","3","2","3","5","4","5","5","3",8.5,17.92,2.27,2.2,2,3,"2","3","2","3","1","2","2","1","เหนือ",2,0
2,"2","3","4","4","1","1","4","1","3","4","2","1","4","1","1","1","1","1","5","5","5","5","3",11.1,18.9,2.12,1.93,1,3,"2","4","1","3","3","2","1","1","เหนือ",1,2
2,"3","1","2","4","1","1","2","1","4","4","4","1","3","3","2","3","2","1","3","3","4","5","2",14.2,19.61,3.34,3.31,2,1,"1","4","3","3","4","5","3","1","เหนือ",2,2
2,"3","3","4","4","1","1","3","4","4","4","4","1","4","1","1","1","1","1","5","5","5","5","3",11.4,19.75,2.25,2.25,2,2,"2","5","3","5","5","5","5","1","เหนือ",1,3
2,"3","4","4","4","4","1","4","1","4","4","3","1","4","5","5","5","5","5","2","1","1","2","1",12.5,0.01,2.94,1.5,1,1,"3","1","1","1","1","1","1","1","เหนือ",2,1
2,"3","2","4","4","2","1","4","1","2","4","2","1","4","1","1","1","1","1","5","5","5","5","3",13.3,19.41,2.93,2.9,2,2,"1","4","3","5","5","5","4","1","เหนือ",1,3
2,"3","3","2","4","3","1","4","2","4","4","4","2","4","4","4","4","5","4","4","4","4","5","3",13.4,2.16,3.13,1.88,2,3,"3","5","5","5","5","5","5","1","อิสาน",1,0
1,"3","1","3","2","1","1","1","1","4","4","4","1","4","1","1","1","1","1","5","5","5","5","3",16,19.97,3.16,3.12,2,2,"2","4","5","3","4","5","5","1","อิสาน",1,3
2,"3","1","2","2","1","1","2","1","2","4","4","1","4","1","1","1","1","1","5","5","5","5","3",9.9,19.75,3.1,3.07,2,2,"3","5","4","3","5","4","5","1","อิสาน",1,2
2,"3","4","4","4","3","1","4","3","4","4","4","1","4","3","2","3","3","3","5","5","4","5","3",11,17.27,3.08,3.03,1,3,"2","1","1","3","2","1","1","1","อิสาน",1,1
2,"3","2","1","4","2","1","4","1","3","4","4","1","4","4","2","4","3","3","5","4","4","5","3",10.1,11.68,2.62,2.26,1,3,"2","4","2","3","4","5","3","1","อิสาน",2,2
2,"3","3","2","4","4","1","4","1","3","4","4","3","4","3","2","3","2","1","5","5","5","5","3",11.8,17.73,3.36,3.24,2,2,"1","4","3","5","4","5","5","1","อิสาน",1,1
2,"3","1","4","4","1","3","4","2","4","4","4","1","4","5","5","5","5","5","3","3","3","4","1",12.9,1.28,2.98,1.64,1,2,"2","4","3","3","4","4","5","1","อิสาน",2,1
2,"3","3","4","4","1","1","4","3","4","4","4","1","4","5","5","5","5","5","2","1","1","1","1",9.8,0.48,2.63,1.2,2,2,"2","4","3","5","4","5","5","1","อิสาน",2,0
2,"3","2","4","4","2","1","1","1","4","4","4","1","4","3","2","3","2","2","5","3","4","4","3",11.5,16.6,2.5,2.02,2,3,"1","5","3","3","4","4","4","1","อิสาน",2,1
2,"3","3","4","3","4","1","3","1","4","4","1","1","4","4","5","4","5","5","3","2","3","3","1",12.9,5.06,2.43,1.4,2,1,"1","3","2","2","3","1","1","1","อิสาน",2,2
2,"3","1","4","4","2","1","4","1","4","4","3","1","4","5","5","4","5","5","2","1","2","2","1",11.8,0.72,3.98,2.82,1,1,"2","1","1","1","1","1","1","1","อิสาน",2,1
2,"3","1","1","1","4","1","4","1","2","4","3","1","4","3","2","3","2","1","5","4","4","5","3",4.8,17.2,1.79,1.72,1,2,"3","1","1","3","2","2","2","1","อิสาน",1,1
2,"3","1","4","4","2","1","3","3","2","4","4","1","4","3","2","3","3","1","5","5","5","5","3",16.2,19.13,3.17,2.83,2,1,"3","4","1","3","3","2","4","1","อิสาน",1,1
2,"3","3","4","4","3","1","4","1","3","4","4","1","4","2","2","3","2","1","5","4","5","5","3",17.9,17.13,3.56,3.53,2,2,"2","4","3","3","4","5","5","1","อิสาน",2,1
2,"2","2","4","4","1","1","3","1","1","3","3","1","3","3","2","4","3","2","3","3","3","2","2",13.7,9.6,3.47,2.77,1,1,"3","4","1","3","1","2","1","1","อิสาน",2,1
2,"3","3","4","4","2","1","3","3","4","4","4","1","4","5","5","5","5","5","2","1","2","1","2",16.3,0.57,2.5,1.02,1,2,"1","1","1","3","3","1","1","1","อิสาน",2,0
2,"3","1","1","3","2","1","4","1","3","4","4","1","4","3","2","3","2","1","5","5","4","5","3",11.2,17.72,3.13,3.11,1,3,"1","3","1","2","3","4","2","1","อิสาน",1,1
2,"2","2","3","4","2","1","4","1","2","4","3","1","4","5","5","5","5","5","1","1","1","1","1",10.5,0.91,2.3,0.98,2,2,"1","4","1","3","1","2","4","1","อิสาน",2,1
2,"3","2","4","3","3","1","3","1","4","4","4","1","4","5","4","4","5","4","5","4","4","5","2",13.8,5.49,2.15,1.28,2,2,"3","4","5","5","5","5","5","1","อิสาน",2,2
2,"3","1","3","1","2","2","2","1","1","3","4","1","4","3","2","3","2","2","5","4","4","5","2",10.4,15.2,2.68,2.53,1,2,"2","3","1","3","4","2","2","1","อิสาน",1,1
2,"2","1","4","3","4","2","4","2","4","4","4","2","4","5","5","5","5","5","1","1","1","1","1",13.7,0.08,3.74,2.31,2,2,"1","4","3","3","4","5","5","1","อิสาน",2,0
2,"3","2","4","4","1","1","4","1","4","4","2","1","4","5","4","4","4","4","3","1","2","2","1",15.8,0.05,2.79,1.48,2,3,"1","4","1","3","1","4","1","1","อิสาน",2,1
2,"3","3","4","4","2","1","4","1","4","4","4","2","4","5","5","5","5","5","3","2","2","2","1",17.2,1.35,3.25,2,2,1,"1","3","1","3","3","1","1","1","อิสาน",2,2
2,"2","2","4","4","1","1","3","1","4","4","3","1","4","3","2","4","4","4","4","3","3","3","2",14.7,4.14,3.07,2.15,1,2,"3","4","3","3","4","4","4","1","อิสาน",1,0
2,"3","3","4","4","1","1","1","3","3","4","4","1","4","3","2","3","2","1","5","5","5","5","3",8,19.71,2.43,2.33,2,2,"2","4","3","3","4","5","4","1","อิสาน",2,1
1,"2","1","2","4","2","1","3","1","1","4","3","1","4","4","2","4","4","3","3","3","3","2","2",12.3,7.14,3.1,2.32,1,3,"2","3","1","3","3","2","4","1","อิสาน",1,0
2,"2","4","4","4","1","1","2","3","3","4","4","1","4","3","2","4","4","3","5","5","5","5","3",18.1,11.36,3.87,3.37,2,3,"1","4","3","3","3","4","1","1","อิสาน",1,1
2,"3","1","4","1","4","1","2","1","1","3","4","1","4","1","1","1","1","1","5","5","5","5","3",15.2,19.8,2.97,2.97,2,3,"1","1","1","1","1","1","1","1","อิสาน",1,4
2,"3","3","4","4","2","1","4","1","3","4","4","1","3","2","1","3","2","1","5","5","4","5","3",15.6,19.4,3.7,3.69,1,2,"3","1","1","2","1","1","1","1","อิสาน",2,2
2,"2","1","3","4","2","1","3","1","4","4","4","1","4","3","2","3","3","1","5","4","4","5","2",15.7,10.74,3.38,2.88,2,2,"2","5","5","5","5","5","5","1","อิสาน",1,2
2,"3","1","2","1","1","2","1","1","2","4","3","2","4","3","2","3","2","2","5","5","5","5","3",9.5,14.54,2.5,2.32,1,3,"2","1","2","3","3","2","4","1","อิสาน",2,3
2,"2","1","4","2","3","2","2","1","2","4","4","1","4","2","1","1","1","1","5","5","5","5","3",11.5,19.95,2.7,2.68,2,2,"3","4","2","3","3","3","4","1","อิสาน",1,2
2,"3","1","4","4","2","1","4","1","4","3","3","1","4","4","5","4","5","4","5","3","4","5","2",7.3,5.32,2.47,1.55,2,2,"3","5","5","5","5","5","5","1","อิสาน",2,2
1,"2","1","1","2","3","1","2","1","3","4","4","1","4","3","2","3","2","2","3","3","3","3","3",14.2,5.4,2.74,1.86,1,1,"3","1","1","1","1","1","1","1","อิสาน",2,1
1,"2","1","4","4","1","1","1","1","1","4","4","1","2","3","2","3","2","1","4","4","3","3","2",12.4,18.4,2.68,2.64,1,3,"1","1","1","2","1","1","1","1","อิสาน",2,1
1,"1","2","1","4","3","1","4","1","4","4","4","1","4","4","3","4","5","4","5","4","4","5","2",8.2,13.61,2.86,2.54,2,1,"1","1","1","1","1","2","1","1","อิสาน",2,2
2,"4","1","4","2","1","1","4","1","4","4","4","2","4","4","2","4","5","3","5","4","5","5","2",18.1,4.84,3.49,2.53,2,3,"1","1","1","3","3","3","4","1","อิสาน",2,2
1,"3","1","2","2","1","1","1","1","4","4","4","1","4","3","2","4","3","3","3","3","2","3","3",12.9,8.31,3.37,2.7,2,2,"3","5","5","5","5","5","5","1","อิสาน",2,1
2,"3","1","4","4","1","2","2","1","3","4","4","1","4","5","5","5","5","5","2","1","1","1","1",6.3,0.32,2.66,1.26,1,3,"2","1","1","3","3","2","1","1","อิสาน",2,0
2,"3","1","3","1","1","1","3","1","3","4","2","1","4","5","5","4","5","5","3","1","1","3","1",9.8,0.03,2.66,1.33,2,3,"3","5","5","5","5","5","5","1","อิสาน",1,0
2,"3","1","2","1","1","1","3","1","4","3","3","1","4","4","4","4","5","4","3","3","3","2","1",8.9,3.03,2.49,1.32,1,2,"3","5","3","3","4","4","4","1","อิสาน",2,1
2,"3","4","4","4","2","2","4","1","3","4","4","1","3","1","1","1","1","1","5","5","5","5","3",16.6,19.5,3.35,3.34,1,2,"2","3","1","3","3","2","2","1","อิสาน",1,3
1,"4","4","4","4","1","1","4","2","3","4","4","1","4","5","5","5","5","4","3","1","1","2","2",14.9,0.21,3.72,2.22,1,2,"2","1","1","3","2","1","1","1","อิสาน",2,1
2,"3","1","3","4","2","1","4","1","4","4","4","2","4","4","4","4","4","4","3","3","3","2","2",11,1.61,3,1.64,2,2,"1","5","2","3","4","4","4","1","อิสาน",1,0
2,"3","3","4","4","4","1","4","1","3","4","4","4","4","5","5","5","5","5","3","3","2","3","1",11.9,1.64,2.65,1.46,2,2,"2","4","5","5","4","5","5","1","อิสาน",2,0
2,"2","3","4","3","1","1","1","1","1","4","4","2","4","5","5","5","5","5","2","1","1","1","1",10.4,0.24,2.98,1.54,1,2,"1","1","1","1","1","2","1","1","อิสาน",2,1
2,"3","2","4","4","1","1","2","1","1","4","3","1","2","3","2","3","2","3","2","3","1","2","2",13.9,5.75,2.15,1.18,1,3,"1","1","1","1","1","1","1","1","อิสาน",2,1
2,"2","1","4","4","1","1","4","1","4","4","4","2","4","5","5","5","5","5","2","1","1","1","1",12.5,0.34,2.94,1.66,2,2,"1","3","3","3","3","4","4","1","อิสาน",2,0
2,"3","2","3","4","4","1","1","1","3","4","4","1","4","4","2","4","4","3","5","4","5","5","3",10.6,18.99,2.54,2.18,2,2,"3","4","1","3","3","4","4","1","อิสาน",1,1
2,"2","1","4","4","3","1","2","1","2","4","4","1","4","3","2","3","2","1","5","4","4","5","3",8.5,18.4,2.84,2.5,2,2,"2","4","3","3","3","5","1","1","อิสาน",1,1
2,"3","2","2","4","3","1","3","1","1","4","4","1","4","3","2","2","2","1","5","4","4","5","3",10.8,17.04,2.12,1.85,2,2,"3","5","5","5","5","5","5","1","อิสาน",2,2
2,"3","2","4","4","3","1","1","1","4","4","4","1","4","3","2","4","2","1","5","5","4","5","3",17,18.22,3.05,2.81,2,2,"2","4","3","3","4","4","4","1","อิสาน",2,2
2,"2","2","2","4","1","1","4","1","4","4","3","1","4","3","1","3","1","1","5","5","4","5","3",8.6,19.91,3.17,3.05,2,2,"3","5","3","3","4","5","5","1","อิสาน",2,2
1,"3","2","4","2","2","2","2","1","4","4","4","1","4","5","4","4","5","4","4","4","4","4","2",12.2,6.69,2.54,1.68,2,1,"1","1","1","2","1","2","1","1","อิสาน",2,2
2,"3","1","3","1","1","2","1","1","4","4","4","1","2","1","1","1","1","1","5","5","5","5","3",10.1,19.72,2.95,2.95,2,3,"1","1","1","2","2","2","1","1","อิสาน",2,2
2,"3","2","4","4","2","1","4","2","4","4","4","1","4","3","2","3","2","2","5","5","5","5","3",13.3,19.81,3.03,3.02,2,1,"1","1","1","3","1","2","1","1","อิสาน",1,1
2,"3","1","2","4","1","1","1","1","1","4","4","1","4","3","2","3","2","1","4","4","3","5","3",14.9,19.51,3.24,3.22,1,1,"1","1","1","1","1","1","1","1","อิสาน",1,1
2,"4","3","4","4","1","1","4","1","4","4","2","1","4","3","2","4","4","4","3","2","2","5","3",10.7,9.2,2.6,2.2,2,3,"1","3","2","3","2","2","4","1","อิสาน",2,2
2,"2","3","3","4","1","1","2","1","4","4","4","3","4","5","5","5","5","5","3","2","3","4","1",10.7,1.73,2.48,1.01,2,1,"2","3","1","3","3","4","1","1","อิสาน",1,0
1,"3","1","3","3","3","1","2","1","1","4","3","1","4","3","2","3","2","1","4","3","4","3","2",15.9,8.02,3.33,2.63,1,2,"3","3","3","3","4","2","1","1","อิสาน",2,1
2,"3","2","1","4","1","1","2","1","2","4","3","1","4","1","1","1","1","1","5","5","5","5","3",10.7,19.8,2.52,2.43,1,2,"3","3","1","3","3","2","1","1","อิสาน",1,1
2,"3","1","2","1","1","1","2","1","2","4","2","1","4","4","2","4","3","3","4","4","5","5","2",10.3,7.59,2.94,2.25,1,3,"3","4","3","3","4","5","5","1","อิสาน",2,1
2,"3","3","4","4","1","1","4","1","4","4","3","1","4","5","4","5","5","4","2","1","1","1","1",5.6,2.35,2.17,0.99,2,2,"2","5","5","5","4","5","5","1","อิสาน",2,1
2,"3","2","4","4","1","1","3","1","2","4","4","1","4","5","5","5","5","5","3","3","3","2","1",14,1.69,2.58,1.16,1,2,"1","1","1","1","1","1","1","1","อิสาน",2,1
2,"3","3","3","4","4","1","3","3","4","4","3","1","4","2","1","3","2","1","5","5","5","5","3",10.8,19.86,2.76,2.75,2,1,"3","4","2","3","3","3","4","1","อิสาน",1,2
2,"3","1","4","4","1","1","4","1","4","4","4","1","4","4","2","4","4","3","3","2","3","2","3",11.3,1.33,2.58,1.19,2,3,"1","4","2","3","3","4","2","1","อิสาน",2,1
2,"3","4","2","4","3","1","4","2","4","4","4","3","4","5","5","5","5","5","2","2","2","1","1",17.2,0.33,3.77,2.42,2,2,"3","4","5","3","5","4","5","1","อิสาน",2,0
2,"3","3","1","3","1","1","1","1","2","3","4","1","1","3","2","3","3","1","3","3","2","5","2",9.8,11.19,2.5,1.98,1,2,"3","5","5","5","5","5","5","1","อิสาน",2,1
2,"2","3","4","4","2","1","3","1","4","4","4","3","4","5","5","5","5","5","3","2","3","4","1",14.2,2.63,2.51,1.05,2,2,"3","4","5","5","5","5","4","1","อิสาน",2,0
2,"3","1","3","1","2","1","1","1","3","4","4","1","4","4","2","4","4","4","5","4","4","5","2",15.1,10.31,3.24,2.74,2,3,"1","3","1","3","4","4","2","1","อิสาน",2,1
2,"2","1","4","3","4","1","1","1","4","4","4","1","4","4","2","4","3","3","5","4","4","5","3",12.1,13.53,2.97,2.26,2,3,"2","4","3","3","5","4","5","1","อิสาน",2,3
2,"3","1","4","4","1","1","4","1","1","4","4","1","4","5","5","5","5","5","1","1","1","1","1",15.6,0.14,2.59,1.19,1,2,"3","4","2","3","4","5","2","1","อิสาน",2,0
2,"2","2","4","4","3","1","4","2","4","4","4","1","4","1","1","1","1","1","5","5","5","5","3",14,19.22,3.14,3.13,2,2,"3","5","5","5","5","5","5","1","อิสาน",1,1
2,"3","1","2","4","3","1","4","2","4","4","4","1","4","4","4","5","5","5","2","2","1","1","1",12.7,0.86,2.8,1.86,2,3,"1","1","1","1","1","1","1","2","อิสาน",1,3
1,"2","4","2","4","3","1","4","1","4","4","4","1","4","5","5","5","5","5","1","1","1","1","1",10.3,0.06,2.51,1.2,1,1,"2","1","1","1","1","1","1","2","อิสาน",2,1
2,"2","1","1","4","3","1","4","1","3","4","4","1","4","5","5","4","5","5","1","1","1","1","1",7.9,1.52,2.07,1.12,2,1,"3","1","1","1","1","1","1","2","อิสาน",2,2
2,"3","1","4","3","3","1","4","1","2","4","1","1","4","5","5","5","5","5","1","1","1","1","1",10.7,0.27,1.85,0.76,2,3,"2","3","1","3","3","1","1","2","อิสาน",2,1
2,"3","4","4","4","3","1","4","1","4","4","4","1","3","3","2","3","2","2","2","1","2","1","2",11.4,0.83,2.51,1.7,2,2,"2","1","1","1","3","2","1","2","อิสาน",1,2
2,"3","1","3","4","1","1","1","1","4","4","4","1","4","4","2","4","4","3","1","1","1","1","1",11,0.2,2.79,1.79,1,2,"3","3","1","3","1","2","1","2","อิสาน",2,1
2,"3","1","4","4","3","1","4","1","4","4","4","1","4","5","5","5","5","5","1","1","1","1","1",14.3,0.41,3,1.81,2,1,"1","1","1","1","1","1","1","2","อิสาน",2,1
2,"3","3","4","4","4","1","3","1","4","4","4","1","4","5","5","5","5","5","1","1","1","1","1",11.9,0.35,2.95,1.92,1,1,"3","1","1","1","1","1","1","2","อิสาน",1,0
2,"1","1","4","3","2","1","2","1","1","4","2","1","4","1","1","1","1","1","5","4","4","5","3",16,19.65,3.1,3.1,1,3,"1","1","1","1","1","1","1","2","อิสาน",1,2
1,"2","1","2","4","1","1","2","1","2","4","3","1","4","4","2","3","4","3","1","1","1","1","1",12.6,0.93,3.35,2.55,1,2,"3","1","1","1","1","1","1","2","อิสาน",2,1
2,"3","3","3","4","2","1","4","1","3","4","3","1","4","5","4","4","4","4","2","1","2","1","1",9.2,0.26,2.47,1.6,1,2,"3","1","1","1","1","1","1","2","อิสาน",2,3
2,"3","3","2","4","2","1","4","1","3","4","4","1","4","5","5","5","5","5","1","1","1","1","1",12.1,0.09,3.55,2.63,1,2,"3","1","1","1","1","1","1","2","อิสาน",2,1
2,"3","3","4","4","2","1","4","1","4","4","4","1","4","5","5","5","5","5","1","1","1","1","1",16,0.12,3.24,2.25,2,2,"3","1","3","3","1","4","2","2","อิสาน",2,1
2,"3","4","4","4","1","1","2","2","3","4","4","1","4","3","2","2","2","1","3","4","3","3","3",12.3,15.89,2.8,2.78,2,1,"2","1","1","1","1","1","1","2","อิสาน",1,2
2,"2","3","4","4","2","1","4","1","4","4","4","1","4","3","3","4","3","3","2","1","1","1","1",13.7,1.77,2.93,2.15,1,3,"2","1","1","1","1","1","1","2","อิสาน",1,2
2,"3","1","4","1","4","1","1","1","1","4","3","1","4","5","5","5","5","5","1","1","1","1","1",11.9,0.57,2.86,1.78,2,3,"1","1","1","1","1","1","1","2","อิสาน",2,1
2,"3","4","4","4","1","1","4","1","4","4","3","2","4","3","2","3","3","2","2","2","1","2","2",10.8,4.09,2.54,1.88,2,3,"1","1","1","2","1","2","1","2","อิสาน",1,2
2,"2","4","4","2","2","1","3","1","4","4","4","1","4","5","5","5","5","5","1","1","1","1","1",8,0.24,2.09,0.88,2,3,"2","4","5","5","4","5","4","2","อิสาน",2,2
2,"3","1","2","1","1","1","1","1","4","4","1","1","1","5","5","5","5","5","1","1","1","1","1",17.1,0.2,3.66,2.64,2,1,"2","1","1","1","1","1","1","2","อิสาน",2,1
2,"3","2","3","4","2","1","4","1","3","4","4","1","4","5","5","5","5","5","1","1","1","1","1",14.7,0.07,2.81,1.78,2,2,"3","1","1","3","3","2","4","2","อิสาน",2,1
2,"1","4","3","3","4","1","1","1","2","4","3","1","4","5","5","5","5","5","1","1","1","1","1",5.8,0.47,2.32,0.98,2,2,"2","1","1","1","1","1","1","2","อิสาน",2,0
2,"3","3","4","4","1","1","4","2","4","4","4","1","4","4","4","4","5","4","1","1","1","1","1",13.3,0.02,3.06,2.12,2,3,"2","1","1","2","1","1","1","2","อิสาน",2,2
2,"3","3","3","4","2","1","3","3","3","4","4","1","4","5","5","5","5","5","1","1","1","1","1",10.5,0.01,2.63,1.25,2,1,"1","1","1","1","1","1","1","2","อิสาน",2,1
1,"3","1","2","4","3","1","2","1","3","4","4","1","4","1","1","1","1","1","5","5","4","5","3",14.3,19.89,3.17,3.17,2,3,"1","1","1","3","2","1","1","2","อิสาน",1,2
2,"3","1","4","4","1","2","4","1","3","4","3","1","4","5","5","4","5","5","1","1","1","1","1",11.6,0.24,3.33,2.4,2,1,"2","1","1","1","1","1","1","2","อิสาน",1,1
2,"4","1","1","4","2","1","4","1","3","4","4","1","4","4","3","4","5","4","1","1","1","1","1",8.6,0.8,1.98,1.13,1,2,"3","1","1","1","1","1","1","2","อิสาน",2,3
2,"2","3","1","4","3","1","1","1","3","4","4","1","4","5","5","5","5","5","1","1","1","1","1",9.8,0.14,2.7,1.69,1,2,"3","1","1","1","1","1","1","2","อิสาน",2,0
2,"2","1","1","4","1","1","1","1","3","4","4","1","3","5","5","5","5","5","1","1","1","1","1",11.1,0.71,2.75,1.85,2,3,"2","3","1","3","1","2","1","2","อิสาน",2,0
2,"3","2","4","4","1","1","4","1","4","4","4","1","4","5","5","5","5","5","1","1","1","1","1",9.5,0.12,2.71,1.8,1,2,"2","1","1","1","1","1","1","2","อิสาน",2,1
2,"2","1","1","4","2","1","2","1","3","4","4","1","3","4","4","4","5","4","1","1","1","1","1",14,0.99,2.67,1.89,1,2,"2","1","1","1","1","1","1","2","อิสาน",2,2
2,"2","2","4","4","1","1","1","1","1","4","4","1","4","5","5","5","5","5","1","1","1","1","1",11.9,0.05,2.72,1.39,2,2,"3","3","1","3","1","2","1","2","อิสาน",2,1
2,"3","1","4","4","1","1","2","1","3","4","4","1","4","2","2","2","1","1","2","3","3","3","2",14.4,14.24,2.9,2.89,2,3,"3","1","1","3","1","1","1","2","อิสาน",1,1
2,"3","1","2","1","4","1","3","1","2","4","4","1","4","2","2","2","2","1","4","3","4","5","2",16.7,16.89,2.83,2.81,1,2,"2","1","1","1","1","1","1","2","อิสาน",1,1
2,"3","2","1","4","1","1","3","2","3","4","3","1","4","5","5","5","5","5","1","1","1","1","1",14,0.02,3.25,2.23,2,2,"1","1","1","1","1","1","1","2","อิสาน",2,1
2,"3","4","1","4","1","1","4","1","3","4","3","1","4","4","4","4","5","5","2","1","1","1","1",7.8,0.3,2.66,1.42,2,1,"2","1","1","1","1","1","1","2","อิสาน",2,1
2,"3","1","4","4","1","1","4","1","4","4","4","1","2","5","5","4","5","4","1","1","1","1","1",15,0.48,2.21,1.14,2,1,"2","1","1","1","1","1","1","2","อิสาน",2,1
2,"3","1","1","4","1","1","1","2","4","4","4","1","2","5","5","5","5","5","1","1","1","1","1",10,0.01,2.31,1.33,1,2,"3","1","1","1","1","1","1","2","อิสาน",2,0
2,"3","1","2","2","1","1","1","1","3","4","4","1","4","3","2","4","3","3","2","1","1","1","1",14.7,0.1,2.75,1.8,2,2,"2","1","1","3","2","5","1","2","อิสาน",1,2
2,"3","1","1","4","1","1","1","1","4","4","4","1","4","5","5","5","5","5","1","1","1","1","1",10.7,0.17,3.22,2.17,1,2,"2","1","1","1","1","1","1","2","อิสาน",2,1
2,"2","1","2","2","1","1","3","1","4","4","4","1","2","4","4","4","5","4","1","1","1","1","1",8.1,0.06,1.69,0.73,2,2,"2","1","1","3","1","1","1","2","อิสาน",2,1
2,"4","1","3","3","4","1","2","1","4","4","4","2","4","5","5","5","5","5","1","1","1","1","1",11,0.59,2.81,1.65,2,3,"1","1","1","1","1","1","1","2","อิสาน",2,1
2,"3","4","4","4","2","1","4","3","2","4","2","2","4","4","3","4","4","3","2","1","1","2","2",11,0.42,2.42,1.59,2,2,"2","1","1","3","1","2","1","2","อิสาน",1,1
2,"3","3","3","4","4","1","3","1","4","4","3","2","4","5","5","5","5","5","1","1","1","1","1",18.3,0.49,3.2,2.18,2,2,"2","1","1","2","1","1","1","2","อิสาน",2,0
2,"2","1","4","4","4","1","4","2","4","4","3","1","4","3","2","2","2","1","3","2","3","2","3",12.2,11.26,2.56,2.48,1,2,"1","1","1","1","1","1","1","2","อิสาน",1,3
2,"3","3","3","4","4","1","2","2","3","4","4","1","4","5","5","5","5","5","1","1","1","1","1",10.4,0.14,3.11,1.68,2,2,"3","3","1","2","2","2","1","2","อิสาน",2,0
2,"3","2","2","4","1","1","2","3","4","4","4","2","4","5","5","5","5","5","1","1","1","1","1",14.5,0.41,3.43,2.32,2,1,"3","1","1","1","1","1","1","2","อิสาน",1,1
