_id,STRUCTURE_NAME,ACTION,RK_IMD,Competitiveness Ranking,FAC,Factor by IMD,SUBFAC,Sub Factor by IMD,IMD_IND,IMD indicators,COUNTRY,Country,FREQ,Frequency,TIME_PERIOD,Time Period,OBS_VALUE,Observation Value,SOURCE,Source,UNIT,Unit
92,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR02,Technology,_T,Total,_T,Total,SE,Sweden,A,Annual,2563,,6,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
93,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR02,Technology,_T,Total,_T,Total,SE,Sweden,A,Annual,2564,,8,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
94,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR02,Technology,_T,Total,_T,Total,SE,Sweden,A,Annual,2565,,5,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
95,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,_T,Total,_T,Total,SE,Sweden,A,Annual,2562,,6,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
96,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,_T,Total,_T,Total,SE,Sweden,A,Annual,2563,,7,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
97,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,_T,Total,_T,Total,SE,Sweden,A,Annual,2564,,6,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
98,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,_T,Total,_T,Total,SE,Sweden,A,Annual,2565,,4,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
99,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0301,ทัศนคติที่ปรับตัวได้,_T,Total,TH,Thailand,A,Annual,2562,,58,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
100,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0301,ทัศนคติที่ปรับตัวได้,_T,Total,TH,Thailand,A,Annual,2563,,53,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
101,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0301,ทัศนคติที่ปรับตัวได้,_T,Total,TH,Thailand,A,Annual,2564,,53,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
102,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0301,ทัศนคติที่ปรับตัวได้,_T,Total,TH,Thailand,A,Annual,2565,,52,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
103,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0302,ความคล่องตัวทางธุรกิจ,_T,Total,TH,Thailand,A,Annual,2562,,30,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
104,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0302,ความคล่องตัวทางธุรกิจ,_T,Total,TH,Thailand,A,Annual,2563,,44,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
105,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0302,ความคล่องตัวทางธุรกิจ,_T,Total,TH,Thailand,A,Annual,2564,,34,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
106,Competitiveness Ranking ,I,WDCR,World Digital Competitiveness Ranking,WDCR03,Future Readiness,WDCR0302,ความคล่องตัวทางธุรกิจ,_T,Total,TH,Thailand,A,Annual,2565,,41,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
107,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,_T,Total,_T,Total,_T,Total,CH,Switzerland,A,Annual,2562,,4,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
108,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,_T,Total,_T,Total,_T,Total,CH,Switzerland,A,Annual,2563,,3,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
109,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,_T,Total,_T,Total,_T,Total,CH,Switzerland,A,Annual,2564,,1,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
110,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,_T,Total,_T,Total,_T,Total,CH,Switzerland,A,Annual,2565,,2,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
111,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,_T,Total,_T,Total,_T,Total,NL,Netherlands,A,Annual,2562,,6,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
112,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,_T,Total,_T,Total,_T,Total,NL,Netherlands,A,Annual,2563,,4,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
113,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,_T,Total,_T,Total,_T,Total,NL,Netherlands,A,Annual,2564,,4,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
114,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,_T,Total,_T,Total,_T,Total,NL,Netherlands,A,Annual,2565,,6,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
115,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR01,Economic performance,WCR0105,Price level,_T,Total,SE,Sweden,A,Annual,2562,,40,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
116,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR01,Economic performance,WCR0105,Price level,_T,Total,SE,Sweden,A,Annual,2563,,40,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
117,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR01,Economic performance,WCR0105,Price level,_T,Total,SE,Sweden,A,Annual,2564,,41,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
118,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR01,Economic performance,WCR0105,Price level,_T,Total,SE,Sweden,A,Annual,2565,,39,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
119,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR02,Government efficiency,WCR0201,Fiscal status,_T,Total,SG,Singapore,A,Annual,2562,,7,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
120,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR02,Government efficiency,WCR0201,Fiscal status,_T,Total,SG,Singapore,A,Annual,2563,,6,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
121,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR02,Government efficiency,WCR0201,Fiscal status,_T,Total,SG,Singapore,A,Annual,2564,,12,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
122,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR02,Government efficiency,WCR0201,Fiscal status,_T,Total,SG,Singapore,A,Annual,2565,,6,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
123,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR02,Government efficiency,WCR0202,Tax policy,_T,Total,SG,Singapore,A,Annual,2562,,12,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
124,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR02,Government efficiency,WCR0202,Tax policy,_T,Total,SG,Singapore,A,Annual,2563,,10,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
125,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR02,Government efficiency,WCR0202,Tax policy,_T,Total,SG,Singapore,A,Annual,2564,,8,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
126,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR02,Government efficiency,WCR0202,Tax policy,_T,Total,SG,Singapore,A,Annual,2565,,11,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
127,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR03,Business efficiency,_T,Total,_T,Total,TH,Thailand,A,Annual,2562,,27,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
128,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR03,Business efficiency,_T,Total,_T,Total,TH,Thailand,A,Annual,2563,,23,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
129,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR03,Business efficiency,_T,Total,_T,Total,TH,Thailand,A,Annual,2564,,21,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
130,Competitiveness Ranking ,I,WCR,World Competitiveness Ranking,WCR03,Business efficiency,_T,Total,_T,Total,TH,Thailand,A,Annual,2565,,30,,สำนักงานคณะกรรมการดิจิทัลเพื่อเศรษฐกิจและสังคมแห่งชาติ,,RNK,Rank
